01.01.2016 00:00:00.00
   1.157407407e-05 1.157407407e-05  3600000.00  0.6421805597673899E+00  0.1783834888242750E-03   1
  1    14259600.00    14263200.00   0.656250E-07   0.267235E-02   0.412382E+04
  1    14263200.00    14266800.00   0.656250E-07   0.267108E-02   0.413343E+04
  1    14266800.00    14270400.00   0.656250E-07   0.266982E-02   0.414304E+04
  1    14270400.00    14274000.00   0.656250E-07   0.266855E-02   0.415265E+04
  1    14274000.00    14277600.00   0.656250E-07   0.266729E-02   0.416225E+04
  1    14277600.00    14281200.00   0.656250E-07   0.266602E-02   0.417185E+04
  1    14281200.00    14284800.00   0.656250E-07   0.266476E-02   0.418144E+04
  1    14284800.00    14288400.00   0.656250E-07   0.266349E-02   0.419103E+04
  1    14288400.00    14292000.00   0.656250E-07   0.266223E-02   0.420062E+04
  1    14292000.00    14295600.00   0.656250E-07   0.266096E-02   0.421020E+04
  1    14295600.00    14299200.00   0.656250E-07   0.265970E-02   0.421977E+04
